SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Z Scores
13422-66,3,SL012509,Ecto-NOX disulfide-thiol exchanger 2,ENOX2,Q16206,10495,ENOX2,-0.477121782
9870-17,3,SL011183,"Tryptophan--tRNA ligase, cytoplasmic",SYWC,P23381,7453,WARS1,-0.477172049
20183-48,3,SL021773,Homeobox protein MOX-1,MEOX1,P50221,4222,MEOX1,-0.477447142
16755-195,3,SL004675,Growth/differentiation factor 3,GDF-3,Q9NR23,9573,GDF3,-0.47750813
16837-20,3,SL003743,CASP8 and FADD-like apoptosis regulator,FLIP,O15519,8837,CFLAR,-0.477693359
20927-43,3,SL022058,General transcription factor IIF subunit 2,T2FB,P13984,2963,GTF2F2,-0.478388032
8400-74,3,SL002071,Gastrin-releasing peptide,Gastrin-releasing peptide,P07492,2922,GRP,-0.478559671
13068-139,3,SL006984,Copper chaperone for superoxide dismutase,CCS,O14618,9973,CCS,-0.479180001
22797-20,3,SL022829,Transcription initiation factor TFIID subunit 12,TAF12,Q16514,6883,TAF12,-0.480076663
9032-30,3,SL018790,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,6098,ROS1,-0.480540447
18410-26,3,SL021353,ADP-ribosylation factor-like protein 14,ARL14,Q8N4G2,80117,ARL14,-0.48058116
21955-36,3,SL009728,Large proline-rich protein BAT3,BAT3,P46379,7917,BAG6,-0.480595811
9872-23,3,SL013023,Catenin alpha-2,CTNA2,P26232,1496,CTNNA2,-0.4808955
21156-5,3,SL021981,Putative glutathione-specific gamma-glutamylcyclotransferase 2,CHAC2,Q8WUX2,494143,CHAC2,-0.481064755
22003-4,3,SL013608,Paraoxonase 2,Paraoxonase-2,Q15165,5445,PON2,-0.481282891
10621-26,3,SL018592,Protein Largen,PRR16,Q569H4,51334,PRR16,-0.4813932
21157-6,3,SL022072,Hydroxylysine kinase,HYKK,A2RU49,123688,HYKK,-0.48161475
7190-50,3,SL013797,Ephrin type-A receptor 4,EPHA4,P54764,2043,EPHA4,-0.481714285
9506-10,3,SL005699,Apolipoprotein L1,Apo L1,O14791,8542,APOL1,-0.481965737
17791-25,3,SL011188,Hippocalcin-like protein 1,HPCL1,P37235,3241,HPCAL1,-0.48261827
16756-30,3,SL007504,Growth/differentiation factor 7,GDF7,Q7Z4P5,151449,GDF7,-0.482889038
25497-35,3,SL023685,SEC14-like protein 4,S14L4,Q9UDX3,284904,SEC14L4,-0.482943565
13639-101,3,SL016380,General vesicular transport factor p115,USO1,O60763,8615,USO1,-0.482953633
21758-65,3,SL022660,Sentrin-specific protease 2,SENP2,Q9HC62,59343,SENP2,-0.48304582
7735-17,3,SL003066,Pigment epithelium-derived factor,PEDF,P36955,5176,SERPINF1,-0.483214959
21799-15,3,SL022065,Homer protein homolog 3,HOME3,Q9NSC5,9454,HOMER3,-0.483494669
20939-113,3,SL022140,H/ACA ribonucleoprotein complex subunit 2,NHP2,Q9NX24,55651,NHP2,-0.483696566
12363-70,3,SL015111,Tribbles homolog 2,TRIB2,Q92519,28951,TRIB2,-0.483827462
11275-94,3,SL013872,Low-density lipoprotein receptor-related protein 1B,LRP1B,Q9NZR2,53353,LRP1B,-0.483900662
9735-44,3,SL019066,T-cell surface protein tactile,TACT,P40200,10225,CD96,-0.484393517
13525-17,3,SL020151,Potassium voltage-gated channel subfamily G member 4,KCNG4,Q8TDN1,93107,KCNG4,-0.484605592
12478-15,3,SL008862,60S ribosomal protein L30,RL30,P62888,6156,RPL30,-0.484806083
9970-7,3,SL026025,UBX domain-containing protein 4:Cytoplasmic domain 2,UBXN4:CD 2,Q92575,23190,UBXN4,-0.48501274
25068-131,3,SL023235,"Glutamate dehydrogenase 2, mitochondrial",DHE4,P49448,2747,GLUD2,-0.48501313
3332-57,1,SL010469,Hemojuvelin,RGM-C,Q6ZVN8,148738,HJV,-0.4855484
2999-6,2,SL005196,Limbic system-associated membrane protein,LSAMP,Q13449,4045,LSAMP,-0.485557486
13655-34,3,SL005695,Nucleolin,Nucleolin,P19338,4691,NCL,-0.48588229
13449-25,3,SL020108,Splicing factor 3B subunit 4,SF3B4,Q15427,10262,SF3B4,-0.486935913
22809-32,3,SL022933,Mitochondrial import inner membrane translocase subunit Tim23,TIM23,O14925,100287932,TIMM23,-0.48711251
24179-48,3,SL022886,Phosphotriesterase-related protein,PTER,Q96BW5,9317,PTER,-0.487491711
24713-4,3,SL023607,PDZ domain-containing protein MAGIX,MAGIX,Q9H6Y5,79917,MAGIX,-0.487507928
14029-42,3,SL010966,COP9 signalosome complex subunit 2,CSN2,P61201,9318,COPS2,-0.487741854
8840-61,3,SL000311,Complement C1s subcomponent,C1s,P09871,716,C1S,-0.487783271
2666-53,2,SL004081,Decorin,Bone proteoglycan II,P07585,1634,DCN,-0.487956954
13032-1,3,SL014943,Beclin-1,BECN1,Q14457,8678,BECN1,-0.488249916
6361-49,3,SL017437,Receptor-type tyrosine-protein phosphatase R,PTPRR,Q15256,5801,PTPRR,-0.488367126
10451-11,3,SL008914,Nucleobindin-1,NUCB1,Q02818,4924,NUCB1,-0.488788263
4158-54,2,SL000613,Urokinase-type plasminogen activator,uPA,P00749,5328,PLAU,-0.488961153
17691-1,3,SL007957,Tripeptidyl-peptidase 1,TPP1,O14773,1200,TPP1,-0.489154903
11330-15,3,SL013806,Casein kinase II subunit beta,CSK2B,P67870,1460,CSNK2B,-0.489452622
21721-6,3,SL022630,Carbohydrate sulfotransferase 10,CHSTA,O43529,9486,CHST10,-0.48962827
16302-11,3,SL010290,BPI fold-containing family A member 2,SPLC2,Q96DR5,140683,BPIFA2,-0.489651927
18275-5,3,SL014820,Cysteine-rich protein 1,CRIP1,P50238,1396,CRIP1,-0.489693944
17170-15,3,SL011502,Calcitonin gene-related peptide 2,CALCB,P10092,797,CALCB,-0.49024562
13507-51,3,SL007444,Tumor necrosis factor receptor type 1-associated DEATH domain protein,TRADD,Q15628,8717,TRADD,-0.490264863
22114-4,3,SL012675,Uncharacterized protein C18orf54,CR054,Q8IYD9,162681,LAS2,-0.490435021
23566-6,3,SL006112,Apolipoprotein-L2,ApoL-II,Q9BQE5,23780,APOL2,-0.490647586
10365-132,3,SL005184,Interleukin-23,IL-23,P29460|Q9NPF7,3593|51561,IL12B|IL23A,-0.491062883
7751-121,3,SL003769,Secreted frizzled-related protein 2,SARP-1,Q96HF1,6423,SFRP2,-0.491431368
3497-13,2,SL002075,Interferon alpha-2,IFN-aA,P01563,3440,IFNA2,-0.49155354
19225-11,3,SL007553,B-cell linker protein,BLNK,Q8WV28,29760,BLNK,-0.491686291
2746-56,1,SL005226,Cytokine receptor-like factor 2,TSLP R,Q9HC73,64109,CRLF2,-0.491842986
3077-66,2,SL003324,Coagulation factor Xa,Coagulation Factor Xa,P00742,2159,F10,-0.491981108
3284-75,1,SL007804,Biglycan,BGN,P21810,633,BGN,-0.492214724
7769-29,3,SL018257,SH3 domain-binding protein 2,3BP2,P78314,6452,SH3BP2,-0.492222986
25236-11,3,SL023638,Methyltransferase-like 26,MTL26,Q96S19,84326,METTL26,-0.492594437
7752-31,3,SL018250,C-type lectin domain family 4 member D,CLC4D,Q8WXI8,338339,CLEC4D,-0.49349782
12457-10,3,SL019711,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",MTND,Q9BV57,55256,ADI1,-0.493536134
22817-126,3,SL022764,E3 ubiquitin-protein ligase TRIM9,TRIM9,Q9C026,114088,TRIM9,-0.493801083
16907-3,3,SL004806,Cell adhesion molecule 2,Nectin-like protein 3,Q8N3J6,253559,CADM2,-0.49404467
17785-11,3,SL008449,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,RCL,O43598,10591,DNPH1,-0.494316302
13645-14,3,SL020202,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16,PRP16,Q92620,9785,DHX38,-0.494474073
2979-8,2,SL003169,C-X-C motif chemokine 5,ENA-78,P42830,6374,CXCL5,-0.494788289
6904-14,3,SL018013,Leucine-rich repeat transmembrane neuronal protein 2,LRRT2,O43300,26045,LRRTM2,-0.495383791
2516-57,3,SL003193,C-C motif chemokine 21,6Ckine,O00585,6366,CCL21,-0.495386947
21181-10,3,SL022090,LRP2-binding protein,LR2BP,Q9P2M1,55805,LRP2BP,-0.496226676
4840-73,1,SL001729,Granulocyte colony-stimulating factor,G-CSF,P09919,1440,CSF3,-0.497282636
24472-28,3,SL023694,Sharpin,SHRPN,Q9H0F6,81858,SHARPIN,-0.497351349
4355-13,1,SL007752,Death-associated protein kinase 2,DAPK2,Q9UIK4,23604,DAPK2,-0.498128364
12630-8,3,SL019787,Arfaptin-2,ARFP2,P53365,23647,ARFIP2,-0.498225547
15486-126,3,SL008573,Amiloride-sensitive amine oxidase [copper-containing],ABP1,P19801,26,AOC1,-0.498473079
4912-17,1,SL000280,"Aspartate aminotransferase, cytoplasmic",GOT1,P17174,2805,GOT1,-0.499862375
11709-29,3,SL015112,"Carnitine O-palmitoyltransferase 1, muscle isoform",CPT1B,Q92523,1375,CPT1B,-0.500774902
11129-66,3,SL007065,Bone morphogenetic protein 15,BMP15,O95972,9210,BMP15,-0.501548568
11201-19,3,SL019343,"tRNA pseudouridine synthase A, mitochondrial",TRUA,Q9Y606,80324,PUS1,-0.501739949
8327-26,3,SL018483,Dipeptidase 2,DPEP2,Q9H4A9,64174,DPEP2,-0.502047653
22129-55,3,SL022854,RNA polymerase II elongation factor ELL3,ELL3,Q9HB65,80237,ELL3,-0.502227171
25238-6,3,SL023595,Apoptosis facilitator Bcl-2-like protein 14,B2L14,Q9BZR8,79370,BCL2L14,-0.502431114
15576-158,3,SL003107,Eosinophil cationic protein,ECP,P12724,6037,RNASE3,-0.502686874
9753-17,3,SL003645,Ezrin,Ezrin,P15311,7430,EZR,-0.503596574
9064-12,3,SL025974,RING finger protein 215:Cytoplasmic domain,RN215:CD,Q9Y6U7,200312,RNF215,-0.503775754
3421-54,2,SL004635,Tumor necrosis factor ligand superfamily member 8,CD30 Ligand,P32971,944,TNFSF8,-0.504725159
20568-3,3,SL006567,FRAS1-related extracellular matrix protein 1,FREM1,Q5H8C1,158326,FREM1,-0.505414337
8269-327,3,SL012602,Arylsulfatase K,ARSK,Q6UWY0,153642,ARSK,-0.506009927
3601-54,3,SL008936,Neural cell adhesion molecule L1-like protein,CHL1,O00533,10752,CHL1,-0.506092005
23162-36,3,SL021293,Mitogen-activated protein kinase kinase kinase 10,M3K10,Q02779,4294,MAP3K10,-0.506136
12594-5,3,SL019772,Grancalcin,GRAN,P28676,25801,GCA,-0.506587483
18870-1,3,SL007084,T-cell surface glycoprotein CD3 epsilon chain,CD3E,P07766,916,CD3E,-0.50665746
25492-7,3,SL019565,Target of Myb protein 1,TOM1,O60784,10043,TOM1,-0.506686996
14318-1,3,SL013288,Vacuolar protein sorting-associated protein 29,VPS29,Q9UBQ0,51699,VPS29,-0.506930508
2819-23,2,SL002081,Cadherin-5,Cadherin-5,P33151,1003,CDH5,-0.507279267
22146-20,3,SL007127,Fos-related antigen 2,FOSL2,P15408,2355,FOSL2,-0.507315723
6557-50,3,SL008774,Leucine-rich repeat-containing protein 15,LRC15,Q8TF66,131578,LRRC15,-0.507454369
6039-24,3,SL017254,Corticotropin-releasing factor-binding protein,CRHBP,P24387,1393,CRHBP,-0.50753049
21681-10,3,SL003684,ADAM 28,ADAM 28,Q9UKQ2,10863,ADAM28,-0.508305753
21229-5,3,SL008735,Transmembrane and immunoglobulin domain-containing protein 2,TMIG2,Q96BF3,126259,TMIGD2,-0.508367156
3835-11,2,SL004492,Toll-like receptor 2,TLR2,O60603,7097,TLR2,-0.508410174
2775-54,2,SL004352,Interleukin-17F,IL-17F,Q96PD4,112744,IL17F,-0.508601658
7124-18,3,SL005150,Interleukin-21,IL-21,Q9HBE4,59067,IL21,-0.508672273
23569-53,3,SL023345,START domain-containing protein 10,STA10,Q9Y365,10809,STARD10,-0.508959703
21360-27,3,SL010330,Sperm antigen with calponin homology and coiled-coil domains 1,SPEC1,Q5M775,92521,SPECC1,-0.509345244
10069-2,3,SL013908,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1,Q13526,5300,PIN1,-0.509559558
15511-37,3,SL008970,Neuronal pentraxin receptor,NPTXR,O95502,23467,NPTXR,-0.509888384
8633-18,3,SL025970,E3 ubiquitin-protein ligase RNF128:region 2,RN128:region 2,Q8TEB7,79589,RNF128,-0.509893327
21136-1,3,SL022190,Proteasome assembly chaperone 2,PSMG2,Q969U7,56984,PSMG2,-0.510137187
4435-66,2,SL009045,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,ENPP7,Q6UWV6,339221,ENPP7,-0.510392652
22510-6,3,SL013089,Nuclear factor erythroid 2-related factor 2,NF2L2,Q16236,4780,NFE2L2,-0.51052479
6485-59,3,SL008517,Immunoglobulin lambda-like polypeptide 1,IGLL1,P15814,3543,IGLL1,-0.510696926
2860-19,2,SL004718,Importin subunit alpha-1,Karyopherin-a2,P52292,3838,KPNA2,-0.511010359
4459-68,2,SL014069,Proprotein convertase subtilisin/kexin type 7,PCSK7,Q16549,9159,PCSK7,-0.511890318
18210-12,3,SL021094,Spindlin-1,SPIN1,Q9Y657,10927,SPIN1,-0.511981472
23391-20,3,SL010853,Protein XRP2,XRP2,O75695,6102,RP2,-0.512397301
4971-1,1,SL008380,Cathepsin Z,CATZ,Q9UBR2,1522,CTSZ,-0.5127481
4721-54,2,SL006119,Trefoil factor 3,TFF3,Q07654,7033,TFF3,-0.512957245
12554-10,3,SL013725,DNA repair protein RAD51 homolog 4,RA51D,O75771,5892,RAD51D,-0.513003821
21354-92,3,SL022288,Uracil phosphoribosyltransferase homolog,UPP,Q96BW1,139596,UPRT,-0.513278395
5307-12,3,SL004400,Coagulation factor IXab,Coagulation Factor IXab,P00740,2158,F9,-0.513491788
21207-1,3,SL010900,Bifunctional coenzyme A synthase,COASY,Q13057,80347,COASY,-0.513870322
12585-39,3,SL009589,DNA excision repair protein ERCC-1,ERCC1,P07992,2067,ERCC1,-0.514400322
9126-171,3,SL018814,5'-nucleotidase domain-containing protein 3,NT5D3,Q86UY8,51559,NT5DC3,-0.514443992
9815-5,3,SL025967,Rho GTPase-activating protein 1:Cellular retinaldehyde-TRIO domain,RHG01:CRAL-TRIO,Q07960,392,ARHGAP1,-0.514464336
17384-110,3,SL008016,"ATP-dependent 6-phosphofructokinase, muscle type",K6PF,P08237,5213,PFKM,-0.514495407
20426-34,3,SL022040,Protein FAM84A,FA84A,Q96KN4,151354,LRATD1,-0.514955347
21804-15,3,SL022083,Putative KHDC1-like protein,KHDCL,Q5JSQ8,100129128,KHDC1L,-0.515248085
14337-1,3,SL019699,Trafficking protein particle complex subunit 3,TPPC3,O43617,27095,TRAPPC3,-0.51526175
5604-30,3,SL007775,Heparanase,HPSE,Q9Y251,10855,HPSE,-0.515345818
4862-63,1,SL004133,Bone morphogenetic protein receptor type-2,BMP RII,Q13873,659,BMPR2,-0.515832181
12389-4,3,SL007790,Origin recognition complex subunit 6,ORC6,Q9Y5N6,23594,ORC6,-0.516210991
11214-40,3,SL019363,DnaJ homolog subfamily B member 9,DNJB9,Q9UBS3,4189,DNAJB9,-0.516893623
18188-12,3,SL008715,"Glycine amidinotransferase, mitochondrial",GATM,P50440,2628,GATM,-0.51748775
11196-31,3,SL025822,"Collagen alpha-3(VI) chain:Bovine pancreatic trypsin inhibitor/Kunitz inhibitor domain, isoform 1",Collagen alpha-3(VI):BPTI/Kunitz inhibitor,P12111,1293,COL6A3,-0.518026042
11429-80,3,SL004923,Heterogeneous nuclear ribonucleoproteins C1/C2,hnRNP C1/C2,P07910,3183,HNRNPC,-0.51807428
22560-1,3,SL019139,Protein EVI2A,EVI2A,P22794,2123,EVI2A,-0.51826481
8314-71,3,SL008504,N-acetylglucosamine-6-sulfatase,GNS,P15586,2799,GNS,-0.518883057
18386-36,3,SL008860,Glutaredoxin-1,GLRX1,P35754,2745,GLRX,-0.518902143
5698-60,3,SL005005,Tenascin-X,Tenascin-X,P22105,7148,TNXB,-0.519421652
5014-49,1,SL006091,Cytoplasmic protein NCK1,NCK1,P16333,4690,NCK1,-0.520290552
25235-2,3,SL023434,Diphthine methyltransferase,DPH7,Q9BTV6,92715,DPH7,-0.520543556
21415-212,3,SL005017,Mitogen-activated protein kinase kinase kinase 3,MAP3K3,Q99759,4215,MAP3K3,-0.520575026
24111-10,3,SL008069,Elongation factor 1-gamma,EF1G,P26641,1937,EEF1G,-0.520606446
5648-28,3,SL017094,Chymotrypsinogen B2,CTRB2,Q6GPI1,440387,CTRB2,-0.521914735
23704-11,3,SL010846,Transmembrane protein 24,TMM24,O14523,9854,C2CD2L,-0.521938011
17729-20,3,SL014981,Ubiquitin-conjugating enzyme E2 S,UBE2S,Q16763,27338,UBE2S,-0.521968196
4717-55,2,SL000479,Interleukin-3,IL-3,P08700,3562,IL3,-0.522011232
23578-6,3,SL023242,Small integral membrane protein 3,SMIM3,Q9BZL3,85027,SMIM3,-0.522103949
13473-55,3,SL020131,Inositol-trisphosphate 3-kinase A,IP3KA,P23677,3706,ITPKA,-0.522428184
18332-17,3,SL020907,Complexin-1,CPLX1,O14810,10815,CPLX1,-0.522884462
2853-68,2,SL006911,Serine/threonine-protein kinase Chk1,CHK1,O14757,1111,CHEK1,-0.523029507
21536-65,3,SL022498,Complexin-3,CPLX3,Q8WVH0,594855,CPLX3,-0.523132879
8870-38,3,SL001735,Nucleophosmin,NPM1,P06748,4869,NPM1,-0.523439984
12692-56,3,SL019837,"Histone-lysine N-methyltransferase, H3 lysine-79 specific",DOT1L,Q8TEK3,84444,DOT1L,-0.523604443
8815-1,3,SL012603,Olfactomedin-like protein 1,OLFL1,Q6UWY5,283298,OLFML1,-0.523716213
9963-19,3,SL019221,Protocadherin beta-10,PCDBA,Q9UN67,56126,PCDHB10,-0.524280154
24665-48,3,SL019956,GTP-binding protein REM 1,REM1,O75628,28954,REM1,-0.524329361
16857-2,3,SL008705,Ras-related protein Rab-2A,RAB2A,P61019,5862,RAB2A,-0.524341404
22005-8,3,SL022546,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial",PDP1,Q9P0J1,54704,PDP1,-0.52471483
8345-27,3,SL007609,Glutathione peroxidase 7,GPX7,Q96SL4,2882,GPX7,-0.524746566
12934-1,3,SL015312,E3 ISG15--protein ligase HERC5,HERC5,Q9UII4,51191,HERC5,-0.524820675
6453-70,3,SL008897,Leukocyte immunoglobulin-like receptor subfamily B member 4,LIRB4,Q8NHJ6,11006,LILRB4,-0.524958825
9053-16,3,SL008130,Cysteine-rich protein 2,CRIP2,P52943,1397,CRIP2,-0.525505967
5030-52,1,SL006629,NAD-dependent protein deacetylase sirtuin-2,SIRT2,Q8IXJ6,22933,SIRT2,-0.5260798
22950-6,3,SL006193,Butyrophilin subfamily 3 member A3,BT3A3,O00478,10384,BTN3A3,-0.527085429
7638-30,3,SL005403,Vesicular integral-membrane protein VIP36,"Lectin, mannose-binding 2",Q12907,10960,LMAN2,-0.527191743
19786-26,3,SL006554,Meprin A subunit alpha,MEP1A,Q16819,4224,MEP1A,-0.527642532
23601-43,3,SL023533,Acyl-coenzyme A thioesterase 12,ACO12,Q8WYK0,134526,ACOT12,-0.528067577
11646-4,3,SL005434,Carbohydrate sulfotransferase 9,Carbohydrate sulfotransferase 9,Q7L1S5,83539,CHST9,-0.528236316
25889-108,3,SL004390,Absent in melanoma 2,AIM2,O14862,9447,AIM2,-0.528799974
2700-56,2,SL000049,Vitamin K-dependent protein S,Protein S,P07225,5627,PROS1,-0.530072365
9366-54,3,SL004847,Interleukin-21 receptor,IL-21 sR,Q9HBE5,50615,IL21R,-0.530473778
13113-7,3,SL002688,Osteopontin,Osteopontin,P10451,6696,SPP1,-0.531167119
2704-74,1,SL004364,Tumor necrosis factor receptor superfamily member 13B,TACI,O14836,23495,TNFRSF13B,-0.531730392
5988-49,3,SL004648,Tumor necrosis factor ligand superfamily member 14,LIGHT,O43557,8740,TNFSF14,-0.531905514
13681-173,3,SL013751,Casein kinase II subunit alpha',CSK22,P19784,1459,CSNK2A2,-0.532553131
4996-66,1,SL006448,Histidine-rich glycoprotein,HRG,P04196,3273,HRG,-0.532748445
10933-107,3,SL018094,Calcium-binding protein 8,CABP8,Q9BXU9,83698,CALN1,-0.533388942
3810-50,2,SL006912,Tyrosine-protein kinase Fgr,FGR,P09769,2268,FGR,-0.533674034
18289-16,3,SL003190,C-C motif chemokine 15,MIP-5,Q16663,6359,CCL15,-0.533809117
10612-18,3,SL008694,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",PLOD3,O60568,8985,PLOD3,-0.533888169
20969-114,3,SL022218,RING1 and YY1-binding protein,RYBP,Q8N488,23429,RYBP,-0.533917382
22816-4,3,SL022958,Tripartite motif-containing protein 54,TRI54,Q9BYV2,57159,TRIM54,-0.534005207
8606-39,3,SL025877,Transmembrane glycoprotein NMB:Cytoplasmic domain,GPNMB:CD,Q14956,10457,GPNMB,-0.535274301
11164-7,3,SL019319,Teneurin-2,TEN2,Q9NT68,57451,TENM2,-0.535476404
16551-14,3,SL019098,Signal transducer and activator of transcription 5B,STA5B,P51692,6777,STAT5B,-0.535500329
12721-4,3,SL019891,Tax1-binding protein 1,TAXB1,Q86VP1,8887,TAX1BP1,-0.535509229
15370-5,3,SL012877,BolA-like protein 1,BOLA1,Q9Y3E2,51027,BOLA1,-0.536206064
9744-139,3,SL019145,DnaJ homolog subfamily A member 4,DNJA4,Q8WW22,55466,DNAJA4,-0.536952708
11215-6,3,SL025808,Cadherin-15:Cytoplasmic domain,CAD15:CD,P55291,1013,CDH15,-0.537232949
5813-58,3,SL000408,Erythropoietin,Epo,P01588,2056,EPO,-0.53752185
12822-34,3,SL025793,Amyloid beta A4 precursor protein-binding family B member 1:Phosphotyrosine Interaction Domain 1,APBB1:PID 1,O00213,322,APBB1,-0.537711828
20924-85,3,SL022250,Transcription elongation factor A protein-like 1,TCAL1,Q15170,9338,TCEAL1,-0.537722
11439-88,3,SL019482,Rhophilin-2,RHPN2,Q8IUC4,85415,RHPN2,-0.537779451
14102-6,3,SL000678,Granulysin,Granulysin,P22749,10578,GNLY,-0.538358616
24962-7,3,SL023606,SH3 domain-containing kinase-binding protein 1,SH3K1,Q96B97,30011,SH3KBP1,-0.538854212
15674-3,3,SL011613,B-cell antigen receptor complex-associated protein alpha chain,CD79A,P11912,973,CD79A,-0.539254404
9234-8,3,SL009021,Twisted gastrulation protein homolog 1,TWSG1,Q9GZX9,57045,TWSG1,-0.539888819
9256-78,3,SL012506,Neuronal pentraxin-1,NPTX1,Q15818,4884,NPTX1,-0.539960314
21433-3,3,SL014882,Butyrophilin subfamily 3 member A2,BT3A2,P78410,11118,BTN3A2,-0.540417173
9251-28,3,SL008960,Epididymis-specific alpha-mannosidase,MA2B2,Q9Y2E5,23324,MAN2B2,-0.540667514
22098-10,3,SL022876,Cyclin-Y-like protein 1,CCYL1,Q8N7R7,151195,CCNYL1,-0.540670755
16612-28,3,SL020764,Syndecan-3,SDC3,O75056,9672,SDC3,-0.54113124
9758-17,3,SL019148,"40S ribosomal protein S4, X isoform",RS4X,P62701,6191,RPS4X,-0.54143634
11671-19,3,SL019544,Peregrin,BRPF1,P55201,7862,BRPF1,-0.542398285
9876-20,3,SL004727,Fructose-bisphosphate aldolase C,aldolase C,P09972,230,ALDOC,-0.543109834
8356-88,3,SL009326,Oxytocin-neurophysin 1,NEU1,P01178,5020,OXT,-0.543387619
9392-43,3,SL007802,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",MGT4A,Q9UM21,11320,MGAT4A,-0.543832469
21923-24,3,SL022735,SAE1/SAE2,SAE1/ SAE2,Q9UBE0|Q9UBT2,10055|10054,SAE1|UBA2,-0.54385689
8052-115,3,SL018410,Neuroligin-1,NLGN1,Q8N2Q7,22871,NLGN1,-0.544322786
9951-36,3,SL025856,F-box/LRR-repeat protein 4:Leucine-rich repeats 2 and 3,FBXL4:LRR2 and LRR3,Q9UKA2,26235,FBXL4,-0.544747195
21604-2,3,SL008727,Protein CutA,CUTA,O60888,51596,CUTA,-0.544978423
8959-61,3,SL025788,Disintegrin and metalloproteinase domain-containing protein 17:Extracellular domain,ADAM 17:ECD,P78536,6868,ADAM17,-0.545397168
12682-5,3,SL019824,Kynurenine--oxoglutarate transaminase 3,KAT3,Q6YP21,56267,KYAT3,-0.545522365
7717-95,3,SL013741,Cystic fibrosis transmembrane conductance regulator,CFTR,P13569,1080,CFTR,-0.545601223
4436-1,2,SL014093,Ectonucleoside triphosphate diphosphohydrolase 3,ENTP3,O75355,956,ENTPD3,-0.545872129
11586-2,3,SL025923,Leucine-rich repeat neuronal protein 1:Extracellular domain,LRRN1:ECD,Q6UXK5,57633,LRRN1,-0.545949416
22499-15,3,SL022896,Mediator of RNA polymerase II transcription subunit 28,MED28,Q9H204,80306,MED28,-0.546019612
8017-23,3,SL018386,FAD-dependent oxidoreductase domain-containing protein 1,FXRD1,Q96CU9,55572,FOXRED1,-0.546226207
2708-54,2,SL004326,Tumor necrosis factor ligand superfamily member 18,TNFSF18,Q9UNG2,8995,TNFSF18,-0.546373221
5631-83,3,SL008634,Promotilin,MOTI,P12872,4295,MLN,-0.546522679
22516-30,3,SL022773,Neural retina-specific leucine zipper protein,NRL,P54845,4901,NRL,-0.546887574
6631-17,3,SL007148,Collagen alpha-1(IX) chain,CO9A1,P20849,1297,COL9A1,-0.546976756
21765-10,3,SL022631,Ubiquitin carboxyl-terminal hydrolase CYLD,CYLD,Q9NQC7,1540,CYLD,-0.547526342
11456-2,3,SL019448,Melanoma-associated antigen B10,MAGBA,Q96LZ2,139422,MAGEB10,-0.547628198
4559-64,2,SL013969,Kynureninase,KYNU,Q16719,8942,KYNU,-0.547846583
11381-56,3,SL010934,Ribose-phosphate pyrophosphokinase 1,PRPS1,P60891,5631,PRPS1,-0.548158721
13518-5,3,SL014608,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",ASAP2,O43150,8853,ASAP2,-0.548300716
9836-20,3,SL007169,Deoxycytidine kinase,DCK,P27707,1633,DCK,-0.548359923
